temporada_alta,dif_min,atraso_15,periodo_dia
False,5,False,mañana
False,-5,False,mañana
False,0,False,mañana
False,12,False,mañana
False,12,False,mañana
False,0,False,mañana
False,3,False,mañana
False,18,True,mañana
False,5,False,mañana
False,14,False,mañana
False,27,True,mañana
False,3,False,mañana
False,5,False,mañana
False,3,False,mañana
False,8,False,mañana
False,9,False,mañana
False,2,False,mañana
False,6,False,mañana
False,6,False,mañana
False,-1,False,mañana
False,-1,False,tarde
False,140,True,tarde
False,2,False,tarde
False,1,False,tarde
False,2,False,tarde
False,53,True,mañana
False,4,False,tarde
False,12,False,mañana
False,-2,False,tarde
False,-2,False,mañana
False,3,False,tarde
False,0,False,mañana
False,5,False,tarde
False,8,False,mañana
False,5,False,mañana
False,9,False,mañana
False,16,True,mañana
False,1,False,mañana
False,7,False,mañana
False,5,False,mañana
False,-4,False,mañana
False,10,False,mañana
False,-4,False,mañana
False,-7,False,mañana
False,7,False,mañana
False,-2,False,mañana
False,9,False,mañana
False,-1,False,mañana
False,3,False,mañana
False,9,False,mañana
False,5,False,mañana
False,-2,False,mañana
False,-1,False,mañana
False,1,False,mañana
False,20,True,mañana
False,16,True,tarde
False,19,True,noche
False,17,True,tarde
False,15,False,noche
False,-2,False,tarde
False,0,False,noche
False,4,False,tarde
False,4,False,noche
False,5,False,tarde
False,-4,False,noche
False,22,True,noche
False,5,False,noche
False,0,False,noche
False,11,False,noche
False,-2,False,noche
False,50,True,noche
False,0,False,noche
False,0,False,noche
False,27,True,noche
False,3,False,noche
False,19,True,noche
False,-1,False,noche
False,-1,False,noche
False,19,True,noche
False,59,True,tarde
False,11,False,tarde
False,-2,False,tarde
False,12,False,tarde
False,19,True,tarde
False,-1,False,tarde
False,11,False,tarde
False,0,False,tarde
False,3,False,tarde
False,4,False,tarde
False,4,False,tarde
False,-1,False,tarde
False,16,True,noche
False,0,False,noche
False,0,False,noche
False,3,False,noche
False,7,False,noche
False,1,False,noche
False,2,False,noche
False,-3,False,noche
False,1,False,noche
False,1,False,noche
False,3,False,noche
False,2,False,noche
False,1,False,noche
False,61,True,noche
False,0,False,noche
False,-9,False,noche
False,29,True,noche
False,1,False,noche
False,0,False,noche
False,2,False,noche
False,26,True,noche
False,-2,False,noche
False,1,False,noche
False,6,False,noche
False,63,True,noche
False,-7,False,noche
False,7,False,noche
False,16,True,mañana
False,13,False,mañana
False,2,False,mañana
False,-5,False,mañana
False,0,False,mañana
False,-4,False,mañana
False,26,True,mañana
False,8,False,mañana
False,-3,False,mañana
False,98,True,mañana
False,1,False,mañana
False,-2,False,mañana
False,8,False,mañana
False,3,False,mañana
False,19,True,mañana
False,3,False,mañana
False,10,False,mañana
False,1,False,mañana
False,7,False,mañana
False,0,False,mañana
False,70,True,mañana
False,5,False,mañana
False,2,False,mañana
False,10,False,mañana
False,14,False,mañana
False,28,True,mañana
False,0,False,mañana
False,17,True,mañana
False,-1,False,mañana
False,0,False,mañana
False,-5,False,mañana
False,-3,False,mañana
False,6,False,mañana
False,5,False,mañana
False,21,True,mañana
False,-1,False,mañana
False,1,False,mañana
False,1,False,tarde
False,6,False,tarde
False,13,False,tarde
False,3,False,tarde
False,10,False,tarde
False,5,False,tarde
False,24,True,tarde
False,6,False,tarde
False,16,True,tarde
False,16,True,tarde
False,8,False,noche
False,11,False,noche
False,10,False,noche
False,25,True,noche
False,2,False,noche
False,19,True,noche
False,8,False,noche
False,131,True,noche
False,3,False,noche
False,15,False,noche
False,18,True,noche
False,12,False,noche
False,8,False,noche
False,3,False,noche
False,-3,False,noche
False,86,True,noche
False,0,False,noche
False,2,False,noche
False,-3,False,noche
False,-1,False,noche
False,-2,False,noche
False,8,False,noche
False,7,False,noche
False,8,False,noche
False,-1,False,noche
False,-5,False,noche
False,7,False,noche
False,12,False,noche
False,81,True,noche
False,9,False,noche
False,10,False,noche
False,-5,False,noche
False,-4,False,noche
False,33,True,noche
False,48,True,noche
False,15,False,noche
False,-2,False,noche
False,2,False,noche
False,3,False,noche
False,-2,False,noche
False,-5,False,noche
False,-2,False,noche
False,8,False,noche
False,0,False,noche
False,4,False,noche
False,3,False,noche
False,-11,False,noche
False,28,True,tarde
False,13,False,tarde
False,0,False,noche
False,-2,False,noche
False,21,True,mañana
False,4,False,mañana
False,36,True,mañana
False,3,False,mañana
False,6,False,mañana
False,59,True,mañana
False,35,True,mañana
False,7,False,mañana
False,24,True,mañana
False,33,True,mañana
False,26,True,mañana
False,14,False,mañana
False,19,True,mañana
False,1,False,mañana
False,11,False,mañana
False,22,True,mañana
False,15,False,mañana
False,16,True,mañana
False,12,False,mañana
False,9,False,mañana
False,3,False,mañana
False,12,False,mañana
False,4,False,mañana
False,15,False,mañana
False,3,False,mañana
False,15,False,mañana
False,24,True,mañana
False,-5,False,mañana
False,13,False,mañana
False,-2,False,mañana
False,1,False,mañana
False,2,False,mañana
False,17,True,tarde
False,-10,False,tarde
False,-6,False,tarde
False,6,False,tarde
False,4,False,tarde
False,-5,False,mañana
False,6,False,mañana
False,4,False,mañana
False,-1,False,mañana
False,-6,False,mañana
False,-6,False,tarde
False,-2,False,tarde
False,-8,False,tarde
False,0,False,tarde
False,-13,False,mañana
False,78,True,mañana
False,3,False,mañana
False,13,False,mañana
False,-13,False,mañana
False,41,True,mañana
False,-2,False,mañana
False,38,True,mañana
False,-7,False,tarde
False,13,False,tarde
False,22,True,tarde
False,6,False,tarde
False,2,False,tarde
False,46,True,tarde
False,22,True,tarde
False,5,False,tarde
False,23,True,tarde
False,21,True,tarde
False,78,True,tarde
False,59,True,tarde
False,3,False,tarde
False,27,True,tarde
False,10,False,tarde
False,0,False,tarde
False,19,True,tarde
False,17,True,tarde
False,11,False,tarde
False,9,False,tarde
False,30,True,tarde
False,4,False,tarde
False,0,False,mañana
False,2,False,mañana
False,18,True,mañana
False,13,False,mañana
False,161,True,mañana
False,47,True,mañana
False,17,True,mañana
False,121,True,mañana
False,69,True,mañana
False,19,True,mañana
False,-2,False,mañana
False,27,True,mañana
False,105,True,mañana
False,75,True,tarde
False,15,False,tarde
False,-3,False,noche
False,-2,False,tarde
False,19,True,noche
False,-3,False,noche
False,127,True,tarde
False,57,True,noche
False,60,True,noche
False,22,True,noche
False,3,False,tarde
False,27,True,noche
False,5,False,noche
False,60,True,tarde
False,135,True,noche
False,98,True,noche
False,-4,False,mañana
False,-8,False,mañana
False,-13,False,mañana
False,160,True,mañana
False,3,False,mañana
False,-8,False,mañana
False,41,True,noche
False,65,True,mañana
False,29,True,tarde
False,-8,False,tarde
False,35,True,tarde
False,-2,False,tarde
False,114,True,tarde
False,12,False,tarde
False,22,True,tarde
False,-5,False,tarde
False,13,False,tarde
False,23,True,tarde
False,89,True,tarde
False,-3,False,tarde
False,1,False,tarde
False,-3,False,tarde
False,125,True,noche
False,-5,False,noche
False,-6,False,noche
False,12,False,noche
False,18,True,noche
False,18,True,noche
False,-8,False,noche
False,4,False,noche
False,37,True,noche
False,67,True,noche
False,128,True,noche
False,122,True,noche
False,91,True,noche
False,72,True,noche
False,124,True,noche
False,52,True,noche
False,42,True,noche
False,74,True,noche
False,74,True,noche
False,84,True,noche
False,125,True,noche
False,86,True,noche
False,76,True,noche
False,72,True,noche
False,2,False,mañana
False,-13,False,mañana
False,-8,False,noche
False,25,True,noche
False,80,True,noche
False,81,True,noche
False,14,False,noche
False,125,True,noche
False,29,True,noche
False,0,False,noche
False,119,True,noche
False,15,False,noche
False,5,False,noche
False,5,False,noche
False,14,False,noche
False,2,False,noche
False,0,False,noche
False,30,True,noche
False,2,False,noche
False,3,False,noche
False,106,True,noche
False,95,True,noche
False,50,True,noche
False,49,True,noche
False,68,True,noche
False,26,True,noche
False,78,True,noche
False,65,True,noche
False,21,True,noche
False,51,True,noche
False,55,True,noche
False,19,True,noche
False,79,True,noche
False,95,True,noche
False,58,True,noche
False,39,True,noche
False,21,True,mañana
False,-3,False,mañana
False,-10,False,mañana
False,-1,False,mañana
False,14,False,mañana
False,41,True,mañana
False,73,True,mañana
False,-7,False,mañana
False,5,False,mañana
False,32,True,noche
False,67,True,mañana
False,28,True,mañana
False,1,False,mañana
False,0,False,mañana
False,1,False,mañana
False,5,False,mañana
False,2,False,mañana
False,-4,False,mañana
False,9,False,mañana
False,-2,False,mañana
False,10,False,mañana
False,16,True,mañana
False,-4,False,mañana
False,3,False,mañana
False,-7,False,mañana
False,24,True,tarde
False,3,False,tarde
False,39,True,tarde
False,-3,False,tarde
False,17,True,tarde
False,3,False,tarde
False,4,False,tarde
False,4,False,tarde
False,9,False,tarde
False,-1,False,tarde
False,3,False,tarde
False,-3,False,tarde
False,-2,False,tarde
False,43,True,mañana
False,-5,False,mañana
False,-2,False,mañana
False,1,False,mañana
False,0,False,mañana
False,0,False,mañana
False,-2,False,mañana
False,0,False,mañana
False,17,True,mañana
False,-1,False,mañana
False,-1,False,mañana
False,7,False,tarde
False,9,False,tarde
False,3,False,tarde
False,30,True,tarde
False,19,True,tarde
False,0,False,noche
False,4,False,noche
False,0,False,tarde
False,7,False,tarde
False,16,True,tarde
False,-8,False,noche
False,-5,False,tarde
False,21,True,tarde
False,25,True,tarde
False,0,False,tarde
False,6,False,tarde
False,-2,False,tarde
False,5,False,tarde
False,-1,False,tarde
False,5,False,tarde
False,2,False,tarde
False,0,False,tarde
False,6,False,tarde
False,18,True,tarde
False,5,False,tarde
False,1,False,tarde
False,9,False,tarde
False,-8,False,tarde
False,-3,False,tarde
False,5,False,mañana
False,6,False,mañana
False,2,False,mañana
False,-11,False,mañana
False,-3,False,mañana
False,10,False,tarde
False,7,False,tarde
False,3,False,tarde
False,0,False,tarde
False,2,False,tarde
False,8,False,tarde
False,16,True,tarde
False,22,True,tarde
False,1,False,tarde
False,14,False,tarde
False,36,True,tarde
False,19,True,tarde
False,8,False,tarde
False,20,True,tarde
False,-3,False,tarde
False,-3,False,tarde
False,-5,False,tarde
False,8,False,tarde
False,-1,False,tarde
False,0,False,noche
False,2,False,noche
False,8,False,noche
False,-5,False,noche
False,-8,False,noche
False,-7,False,noche
True,2,False,noche
True,2,False,noche
True,-5,False,noche
True,1,False,noche
True,-2,False,noche
True,-2,False,noche
True,85,True,noche
True,-14,False,noche
True,-5,False,noche
True,-10,False,noche
True,-7,False,noche
True,-2,False,noche
True,90,True,noche
True,-2,False,noche
True,-5,False,noche
False,-1,False,noche
False,-12,False,noche
False,-3,False,noche
False,-7,False,noche
False,-2,False,noche
False,-3,False,noche
False,2,False,noche
False,-6,False,noche
False,-1,False,noche
False,-2,False,noche
True,1,False,noche
True,-11,False,noche
True,-12,False,noche
True,-5,False,noche
True,-14,False,noche
True,-6,False,noche
True,-3,False,noche
True,-5,False,noche
True,-3,False,noche
True,-5,False,noche
True,17,True,noche
True,-8,False,noche
True,-12,False,noche
True,-5,False,noche
True,-7,False,noche
True,-12,False,noche
True,-10,False,noche
True,-4,False,noche
True,-4,False,noche
True,-4,False,noche
False,36,True,mañana
False,-2,False,mañana
False,0,False,mañana
False,17,True,mañana
False,94,True,mañana
False,28,True,mañana
False,22,True,mañana
False,17,True,mañana
False,29,True,mañana
True,24,True,mañana
True,33,True,mañana
True,25,True,mañana
True,-9,False,mañana
True,34,True,mañana
True,-2,False,mañana
True,8,False,mañana
True,11,False,mañana
True,6,False,mañana
True,4,False,mañana
True,13,False,mañana
True,-7,False,mañana
True,20,True,mañana
True,26,True,mañana
False,22,True,noche
False,39,True,noche
False,5,False,noche
False,-1,False,noche
False,24,True,noche
False,45,True,noche
False,0,False,noche
False,5,False,noche
False,14,False,noche
True,-1,False,noche
True,0,False,noche
True,-3,False,noche
True,4,False,noche
True,1,False,noche
True,-7,False,noche
True,6,False,noche
True,15,False,noche
True,2,False,noche
True,20,True,noche
True,-11,False,noche
True,10,False,noche
True,0,False,noche
True,3,False,noche
False,-3,False,tarde
False,-1,False,tarde
False,2,False,tarde
False,26,True,tarde
False,-4,False,tarde
False,-7,False,tarde
False,-11,False,tarde
False,-5,False,tarde
False,-11,False,tarde
False,22,True,tarde
True,-3,False,tarde
True,0,False,tarde
True,-1,False,tarde
True,4,False,tarde
True,-4,False,tarde
True,-3,False,tarde
True,-9,False,tarde
True,-5,False,tarde
True,6,False,tarde
True,4,False,tarde
True,-13,False,tarde
True,-9,False,tarde
True,-7,False,tarde
True,-1,False,tarde
True,7,False,tarde
True,8,False,tarde
True,-5,False,tarde
True,2,False,tarde
True,10,False,tarde
False,-2,False,noche
False,3,False,noche
False,-8,False,noche
False,-8,False,noche
False,-11,False,noche
False,-2,False,noche
False,-5,False,noche
False,2,False,noche
False,0,False,noche
False,5,False,noche
True,-12,False,noche
True,3,False,noche
True,-9,False,noche
True,-5,False,noche
True,-12,False,noche
True,-11,False,noche
True,-8,False,noche
True,-12,False,noche
True,-8,False,noche
True,-9,False,noche
True,-4,False,noche
True,1,False,noche
True,-8,False,noche
True,1,False,noche
True,0,False,noche
True,-4,False,noche
True,-3,False,noche
True,-7,False,noche
True,-9,False,noche
False,11,False,mañana
False,20,True,mañana
False,30,True,mañana
False,2,False,mañana
False,-12,False,mañana
False,69,True,mañana
False,-9,False,mañana
False,14,False,mañana
False,18,True,mañana
False,-4,False,mañana
True,11,False,mañana
True,13,False,mañana
True,-2,False,mañana
True,3,False,mañana
True,-2,False,mañana
True,1,False,mañana
True,0,False,mañana
True,15,False,mañana
True,-3,False,mañana
True,2,False,mañana
True,4,False,mañana
True,-8,False,mañana
True,36,True,mañana
True,-9,False,mañana
True,26,True,mañana
True,-5,False,mañana
True,-9,False,mañana
True,51,True,mañana
True,4,False,mañana
False,6,False,mañana
False,2,False,mañana
False,45,True,mañana
False,17,True,mañana
False,0,False,mañana
False,2,False,mañana
False,4,False,mañana
False,12,False,mañana
False,-9,False,mañana
False,0,False,mañana
True,-2,False,mañana
True,-2,False,mañana
True,4,False,mañana
True,1,False,mañana
True,4,False,mañana
True,2,False,mañana
True,-3,False,mañana
True,19,True,mañana
True,0,False,mañana
True,-5,False,mañana
True,-6,False,mañana
True,-3,False,mañana
True,-6,False,mañana
True,-8,False,mañana
True,-3,False,mañana
True,-1,False,mañana
True,2,False,mañana
True,-2,False,mañana
True,-4,False,mañana
True,6,False,mañana
False,36,True,tarde
False,-1,False,tarde
False,30,True,tarde
False,19,True,tarde
False,16,True,tarde
False,6,False,tarde
False,11,False,tarde
False,-3,False,tarde
False,19,True,tarde
True,11,False,tarde
True,1,False,tarde
True,7,False,tarde
True,1,False,tarde
True,-9,False,tarde
True,0,False,tarde
True,-6,False,tarde
True,-2,False,tarde
True,-2,False,tarde
True,-3,False,tarde
True,-14,False,tarde
True,24,True,tarde
True,14,False,tarde
True,7,False,tarde
True,126,True,tarde
True,67,True,tarde
True,6,False,tarde
False,4,False,noche
False,-7,False,noche
False,23,True,noche
False,-6,False,noche
False,-13,False,noche
False,46,True,noche
False,26,True,noche
False,-9,False,noche
False,-3,False,noche
False,-6,False,noche
True,1,False,noche
True,12,False,noche
True,-7,False,noche
True,25,True,noche
True,-1,False,noche
True,-4,False,noche
True,-7,False,noche
True,-2,False,noche
True,20,True,noche
True,-10,False,noche
True,6,False,noche
True,-10,False,noche
True,-2,False,noche
True,-2,False,noche
True,-7,False,noche
True,-2,False,noche
True,0,False,noche
True,0,False,noche
True,9,False,noche
True,-5,False,noche
False,5,False,mañana
False,-2,False,mañana
False,111,True,mañana
False,12,False,mañana
False,8,False,mañana
False,99,True,mañana
False,1,False,mañana
False,0,False,mañana
False,-2,False,mañana
False,-6,False,mañana
True,9,False,mañana
True,-5,False,mañana
True,4,False,mañana
True,24,True,mañana
True,18,True,mañana
True,3,False,mañana
True,-2,False,mañana
True,95,True,mañana
True,-3,False,mañana
True,-7,False,mañana
True,1,False,mañana
True,-4,False,mañana
True,-5,False,mañana
True,0,False,mañana
True,8,False,mañana
True,-3,False,mañana
True,-2,False,mañana
True,-2,False,mañana
True,-8,False,mañana
True,-5,False,mañana
False,12,False,noche
False,-2,False,noche
False,42,True,noche
False,34,True,noche
False,22,True,noche
False,62,True,noche
False,6,False,noche
False,26,True,noche
False,0,False,noche
False,85,True,noche
True,16,True,noche
True,11,False,noche
True,26,True,noche
True,25,True,noche
True,20,True,noche
True,10,False,noche
True,6,False,noche
True,12,False,noche
True,5,False,noche
True,15,False,noche
True,74,True,noche
True,7,False,noche
True,-9,False,noche
True,10,False,noche
True,-5,False,noche
True,40,True,noche
True,23,True,noche
True,17,True,noche
True,18,True,noche
True,-9,False,noche
False,-9,False,tarde
True,43,True,tarde
True,27,True,tarde
True,2,False,tarde
True,5,False,tarde
True,13,False,tarde
True,-1,False,tarde
False,-7,False,mañana
False,37,True,mañana
False,123,True,mañana
False,-1,False,mañana
False,35,True,mañana
False,-3,False,mañana
False,132,True,mañana
False,-6,False,mañana
False,2,False,mañana
True,15,False,mañana
True,0,False,mañana
True,1,False,mañana
True,1,False,mañana
True,-1,False,mañana
True,7,False,mañana
True,-2,False,mañana
True,34,True,mañana
True,-3,False,mañana
True,-11,False,mañana
True,-11,False,mañana
True,-1,False,mañana
True,-5,False,mañana
True,27,True,mañana
True,10,False,mañana
False,6,False,tarde
False,0,False,tarde
False,47,True,tarde
False,8,False,tarde
False,2,False,tarde
False,27,True,tarde
False,23,True,tarde
False,68,True,tarde
False,21,True,tarde
False,12,False,tarde
True,11,False,tarde
True,19,True,tarde
True,18,True,tarde
True,0,False,tarde
True,21,True,tarde
True,7,False,tarde
True,21,True,tarde
True,11,False,tarde
True,-3,False,tarde
True,-8,False,tarde
True,-4,False,tarde
True,112,True,tarde
True,5,False,tarde
True,5,False,tarde
True,125,True,tarde
True,75,True,tarde
True,25,True,tarde
True,107,True,tarde
True,21,True,tarde
True,140,True,tarde
False,6,False,noche
False,-3,False,noche
False,-14,False,noche
False,0,False,noche
False,1,False,noche
False,-5,False,noche
False,-3,False,noche
False,-6,False,noche
True,-12,False,noche
True,1,False,noche
True,-1,False,noche
True,-6,False,noche
True,-7,False,noche
True,2,False,noche
True,-11,False,noche
True,42,True,tarde
True,-14,False,noche
False,0,False,mañana
False,38,True,mañana
False,4,False,mañana
False,0,False,mañana
False,15,False,mañana
False,-10,False,mañana
False,-12,False,mañana
True,41,True,mañana
True,72,True,mañana
True,5,False,mañana
True,-1,False,mañana
True,8,False,mañana
True,-9,False,mañana
True,-2,False,mañana
True,-2,False,mañana
True,-7,False,mañana
True,6,False,mañana
True,-3,False,mañana
True,-3,False,mañana
True,8,False,mañana
True,-1,False,mañana
True,2,False,mañana
False,10,False,mañana
False,0,False,mañana
False,36,True,mañana
False,0,False,mañana
False,-10,False,mañana
False,-9,False,mañana
False,-1,False,mañana
False,-11,False,mañana
False,1,False,mañana
False,-4,False,mañana
True,14,False,mañana
True,-8,False,mañana
True,-6,False,mañana
True,1,False,mañana
True,0,False,mañana
True,-4,False,mañana
True,-4,False,mañana
True,0,False,mañana
True,12,False,mañana
True,-3,False,mañana
True,-14,False,mañana
True,1,False,mañana
True,-5,False,mañana
True,-4,False,mañana
True,13,False,mañana
True,-11,False,mañana
True,-9,False,mañana
True,-5,False,mañana
True,2,False,mañana
False,-8,False,tarde
False,48,True,tarde
False,1,False,tarde
False,6,False,tarde
False,-4,False,tarde
False,-10,False,tarde
False,3,False,tarde
False,0,False,tarde
False,-7,False,tarde
False,-1,False,tarde
True,-3,False,tarde
True,0,False,tarde
True,5,False,tarde
True,0,False,tarde
True,-10,False,tarde
True,1,False,tarde
True,0,False,tarde
True,-5,False,tarde
True,0,False,tarde
True,4,False,tarde
True,2,False,tarde
True,-6,False,tarde
True,-10,False,tarde
True,3,False,tarde
True,14,False,tarde
True,5,False,tarde
True,-11,False,tarde
True,-1,False,tarde
True,0,False,tarde
False,-6,False,noche
False,1,False,noche
False,0,False,noche
False,-12,False,noche
False,7,False,noche
False,-6,False,noche
False,7,False,noche
False,4,False,noche
False,1,False,noche
False,-1,False,noche
True,-3,False,noche
True,-5,False,noche
True,-9,False,noche
True,4,False,noche
True,-5,False,noche
True,-1,False,noche
True,-5,False,noche
True,-3,False,noche
True,-13,False,noche
True,-9,False,noche
True,-7,False,noche
True,-8,False,noche
True,-7,False,noche
True,-11,False,noche
True,-6,False,noche
True,-8,False,noche
True,0,False,noche
True,5,False,noche
True,-2,False,noche
False,1,False,noche
False,-6,False,noche
False,-6,False,noche
False,-3,False,noche
False,-11,False,noche
False,9,False,noche
False,0,False,noche
False,-7,False,noche
False,-12,False,noche
False,-9,False,noche
True,4,False,noche
True,-10,False,noche
True,6,False,noche
True,-8,False,noche
True,30,True,noche
True,12,False,noche
True,-6,False,noche
True,-10,False,noche
True,-10,False,noche
True,-3,False,noche
True,-12,False,noche
True,7,False,noche
True,2,False,noche
True,-5,False,noche
True,-6,False,noche
True,2,False,noche
True,3,False,noche
True,-8,False,noche
True,0,False,noche
True,21,True,noche
False,5,False,noche
False,6,False,noche
False,-5,False,noche
False,-12,False,noche
False,10,False,noche
False,14,False,noche
False,1,False,noche
False,1,False,noche
False,-4,False,noche
False,0,False,noche
True,5,False,noche
True,-9,False,noche
True,-3,False,noche
True,23,True,noche
True,-4,False,noche
True,-9,False,noche
True,9,False,noche
True,2,False,noche
True,-5,False,noche
True,-2,False,noche
True,-14,False,noche
True,-5,False,noche
True,-11,False,noche
True,-2,False,noche
True,-10,False,noche
True,1,False,noche
True,-6,False,noche
True,37,True,noche
True,-3,False,noche
False,-6,False,noche
False,8,False,noche
False,0,False,noche
False,1,False,noche
False,7,False,noche
False,-3,False,noche
False,-5,False,noche
False,4,False,noche
False,8,False,noche
False,0,False,noche
True,-3,False,noche
True,-6,False,noche
True,-9,False,noche
True,-1,False,noche
True,9,False,noche
True,9,False,noche
True,5,False,noche
True,-6,False,noche
True,10,False,noche
True,0,False,noche
True,16,True,noche
True,-6,False,noche
True,0,False,noche
True,-1,False,noche
True,-7,False,noche
True,-7,False,noche
True,-3,False,noche
True,-4,False,noche
True,-3,False,noche
False,-4,False,tarde
False,3,False,tarde
False,0,False,tarde
False,15,False,tarde
False,-3,False,tarde
False,-2,False,tarde
False,3,False,tarde
False,5,False,tarde
False,-9,False,tarde
False,1,False,tarde
True,3,False,tarde
True,8,False,tarde
True,15,False,tarde
True,-2,False,tarde
True,-2,False,tarde
True,5,False,tarde
True,-7,False,tarde
True,-9,False,tarde
True,4,False,tarde
True,-5,False,tarde
True,1,False,tarde
True,-2,False,tarde
True,-4,False,tarde
True,15,False,tarde
True,-8,False,tarde
True,7,False,tarde
True,8,False,tarde
True,5,False,tarde
True,3,False,tarde
False,-7,False,mañana
False,-3,False,mañana
False,-12,False,mañana
False,-14,False,mañana
False,1,False,mañana
False,-1,False,mañana
True,4,False,mañana
True,-6,False,mañana
True,-12,False,mañana
True,-7,False,mañana
True,-7,False,mañana
True,-12,False,mañana
True,2,False,mañana
True,-4,False,mañana
True,-9,False,mañana
True,-1,False,mañana
True,-6,False,mañana
True,0,False,mañana
True,-1,False,mañana
False,3,False,mañana
False,-9,False,mañana
False,4,False,mañana
False,8,False,mañana
False,-9,False,mañana
False,-2,False,mañana
False,-11,False,mañana
False,6,False,mañana
False,-1,False,mañana
True,24,True,mañana
True,-8,False,mañana
True,-13,False,mañana
True,-3,False,mañana
True,-13,False,mañana
True,10,False,mañana
True,-6,False,mañana
True,-11,False,mañana
True,-9,False,mañana
True,-14,False,mañana
True,-13,False,mañana
True,-13,False,mañana
True,-7,False,mañana
True,-10,False,mañana
True,-5,False,mañana
True,-14,False,mañana
False,35,True,tarde
False,16,True,tarde
False,40,True,tarde
False,27,True,tarde
False,12,False,tarde
False,-5,False,tarde
False,16,True,tarde
False,25,True,tarde
False,26,True,tarde
False,19,True,tarde
True,20,True,tarde
True,29,True,tarde
True,64,True,tarde
True,23,True,tarde
True,20,True,tarde
True,14,False,tarde
True,12,False,tarde
True,24,True,tarde
True,34,True,tarde
True,8,False,tarde
True,21,True,tarde
True,18,True,tarde
True,21,True,tarde
True,11,False,tarde
True,10,False,tarde
True,18,True,tarde
True,13,False,tarde
True,8,False,tarde
True,28,True,tarde
True,51,True,tarde
False,12,False,tarde
False,17,True,tarde
False,15,False,tarde
False,-1,False,tarde
False,1,False,tarde
True,-3,False,tarde
True,-7,False,tarde
True,0,False,tarde
True,-7,False,tarde
True,-1,False,tarde
True,-9,False,tarde
True,-6,False,tarde
True,-10,False,tarde
True,-12,False,tarde
True,-3,False,tarde
True,-14,False,tarde
False,23,True,noche
True,-7,False,noche
False,-7,False,noche
False,147,True,noche
False,159,True,tarde
False,16,True,tarde
False,25,True,tarde
False,-3,False,tarde
False,16,True,tarde
False,24,True,tarde
True,24,True,tarde
True,17,True,tarde
True,4,False,tarde
True,11,False,tarde
True,10,False,tarde
True,15,False,tarde
True,12,False,tarde
True,11,False,tarde
True,3,False,tarde
True,46,True,tarde
True,41,True,tarde
False,5,False,tarde
False,3,False,tarde
False,-2,False,tarde
False,3,False,tarde
False,1,False,tarde
False,3,False,tarde
True,2,False,tarde
True,11,False,tarde
True,19,True,tarde
True,25,True,tarde
True,0,False,tarde
True,1,False,tarde
True,2,False,tarde
True,0,False,tarde
True,3,False,tarde
True,-2,False,tarde
True,-4,False,tarde
False,9,False,mañana
False,37,True,mañana
False,130,True,mañana
False,4,False,mañana
False,0,False,mañana
False,-1,False,mañana
False,-7,False,mañana
False,-2,False,mañana
False,14,False,mañana
False,1,False,mañana
True,-4,False,mañana
True,0,False,mañana
True,-6,False,mañana
True,-3,False,mañana
True,-6,False,mañana
True,-7,False,mañana
True,-10,False,mañana
True,0,False,mañana
True,-2,False,mañana
True,0,False,mañana
True,-9,False,mañana
True,-2,False,mañana
True,-7,False,mañana
True,10,False,mañana
True,-5,False,mañana
True,25,True,mañana
True,0,False,mañana
True,0,False,mañana
True,3,False,mañana
False,-9,False,noche
False,-7,False,noche
False,-5,False,noche
False,-8,False,noche
False,15,False,noche
False,-10,False,noche
True,-5,False,noche
True,-6,False,noche
True,4,False,noche
True,3,False,noche
True,0,False,noche
True,-7,False,noche
True,-5,False,noche
True,37,True,noche
True,-9,False,noche
True,-5,False,noche
True,-1,False,noche
True,0,False,noche
True,-12,False,noche
True,-6,False,noche
True,-7,False,noche
True,-14,False,noche
True,14,False,noche
True,41,True,noche
True,7,False,noche
True,-5,False,noche
False,15,False,noche
False,157,True,tarde
False,51,True,noche
False,46,True,noche
True,110,True,noche
True,3,False,noche
True,34,True,noche
True,-8,False,noche
True,-8,False,noche
True,63,True,noche
True,35,True,noche
True,18,True,noche
False,0,False,tarde
False,0,False,tarde
False,-8,False,tarde
False,75,True,tarde
False,68,True,tarde
False,-11,False,tarde
False,0,False,tarde
False,14,False,tarde
False,42,True,tarde
False,0,False,tarde
True,0,False,tarde
True,12,False,tarde
True,-6,False,tarde
True,13,False,tarde
True,14,False,tarde
True,1,False,tarde
True,0,False,tarde
True,-2,False,tarde
True,-5,False,tarde
True,12,False,tarde
True,2,False,tarde
True,-9,False,tarde
True,-13,False,tarde
True,12,False,tarde
True,-2,False,tarde
True,-8,False,tarde
True,-7,False,tarde
True,-8,False,tarde
True,-10,False,tarde
False,-9,False,noche
False,-7,False,noche
False,-9,False,noche
False,-6,False,noche
False,-5,False,noche
False,-10,False,noche
False,4,False,noche
False,0,False,noche
True,8,False,noche
True,-10,False,noche
True,-8,False,noche
True,-5,False,noche
True,-9,False,noche
True,-13,False,noche
True,24,True,noche
True,2,False,noche
True,-10,False,noche
True,-12,False,noche
True,7,False,noche
True,-9,False,noche
True,-8,False,noche
True,-1,False,noche
True,7,False,noche
True,4,False,noche
True,-8,False,noche
False,-1,False,tarde
False,16,True,tarde
False,12,False,tarde
False,7,False,tarde
False,52,True,tarde
False,7,False,tarde
True,3,False,tarde
True,3,False,tarde
True,7,False,tarde
True,111,True,tarde
